path,depth_level,depth_value,module_px,qr_px,sample_idx,qr_id,payload_groundtruth,effects,red_gain,green_gain,blue_gain,black_point,white_point,haze_alpha,amp_x,amp_y,freq_x,freq_y,phase_x,phase_y,ksize,sigma,decode_raw_ok,decode_enhance_ok,decode_stage,decoded_data
shallow/qr_D_m8_shallow_035.png,shallow,0.25,8,232,35,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.709,1.0299,0.9946,30.3795,222.9058,0.1282,1.0831,0.7206,1.5801,1.6984,3.0501,2.4869,3,0.9523,True,True,raw,HYDROSHIP-M5-D
shallow/qr_D_m8_shallow_036.png,shallow,0.25,8,232,36,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.7172,1.0125,1.0714,29.0197,215.3655,0.1146,1.0274,0.8135,1.5214,1.6343,5.1939,1.6998,3,1.0292,True,True,raw,HYDROSHIP-M5-D
shallow/qr_D_m8_shallow_037.png,shallow,0.25,8,232,37,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.6354,0.9345,1.1174,26.7618,223.9975,0.1252,1.0961,0.7747,1.4782,1.6984,1.5326,5.4803,3,1.0086,True,True,raw,HYDROSHIP-M5-D
shallow/qr_D_m8_shallow_038.png,shallow,0.25,8,232,38,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.7118,1.0028,1.1231,28.3929,240.3479,0.1163,0.9974,0.7148,1.545,1.8731,1.5115,5.4204,3,1.0372,True,True,raw,HYDROSHIP-M5-D
shallow/qr_D_m8_shallow_039.png,shallow,0.25,8,232,39,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.6846,1.0366,1.0322,31.2725,241.608,0.1219,1.0478,0.794,1.4484,1.6932,0.4103,5.8472,3,0.9888,True,True,raw,HYDROSHIP-M5-D
shallow/qr_D_m8_shallow_040.png,shallow,0.25,8,232,40,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.6343,1.0748,1.0183,28.3453,239.3606,0.1226,0.9669,0.7978,1.5817,1.7594,2.4775,5.4618,3,0.9536,True,True,raw,HYDROSHIP-M5-D
shallow/qr_D_m8_shallow_041.png,shallow,0.25,8,232,41,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.6775,1.0556,1.0513,29.8412,238.5266,0.1148,1.0067,0.822,1.4877,1.8598,3.7165,4.7712,3,0.985,True,True,raw,HYDROSHIP-M5-D
shallow/qr_D_m8_shallow_042.png,shallow,0.25,8,232,42,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.668,0.9442,1.1175,29.7671,232.1006,0.1126,1.0855,0.8059,1.4017,1.6538,6.177,4.7151,3,1.0395,True,True,raw,HYDROSHIP-M5-D
shallow/qr_D_m8_shallow_043.png,shallow,0.25,8,232,43,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.7241,1.0437,1.0162,29.807,233.8569,0.1174,0.9709,0.8171,1.4118,1.8499,1.1276,4.2133,3,0.9856,True,True,raw,HYDROSHIP-M5-D
shallow/qr_D_m8_shallow_044.png,shallow,0.25,8,232,44,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.6582,1.0853,1.0632,27.181,211.1699,0.1227,0.9773,0.7459,1.6104,1.8253,4.5416,2.3721,3,1.0619,True,True,raw,HYDROSHIP-M5-D
shallow/qr_D_m8_shallow_045.png,shallow,0.25,8,232,45,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.6863,1.0015,0.9697,27.063,215.5117,0.116,1.0493,0.8178,1.4511,1.834,1.84,4.8768,3,1.0666,True,True,raw,HYDROSHIP-M5-D
shallow/qr_D_m8_shallow_046.png,shallow,0.25,8,232,46,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.6366,1.0212,1.0691,28.359,208.3892,0.123,0.9935,0.8061,1.3817,1.8966,1.5718,3.1829,3,0.9688,True,True,raw,HYDROSHIP-M5-D
shallow/qr_D_m8_shallow_047.png,shallow,0.25,8,232,47,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.726,0.9564,1.1212,26.9783,213.4531,0.1185,1.0197,0.796,1.4196,1.7938,4.0495,0.8641,3,1.0887,True,True,raw,HYDROSHIP-M5-D
shallow/qr_D_m8_shallow_048.png,shallow,0.25,8,232,48,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.682,1.0487,1.0291,29.1932,238.4299,0.1277,1.0388,0.7729,1.5116,1.6865,4.8942,1.1035,3,1.0056,True,True,raw,HYDROSHIP-M5-D
shallow/qr_D_m8_shallow_049.png,shallow,0.25,8,232,49,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.6965,1.0822,1.1253,30.7949,227.0597,0.1124,1.0506,0.7794,1.4775,1.6919,0.567,6.2391,3,1.0674,True,True,raw,HYDROSHIP-M5-D
shallow/qr_D_m8_shallow_050.png,shallow,0.25,8,232,50,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.6995,1.089,1.1211,27.5495,226.9605,0.1173,0.9524,0.776,1.3971,1.7492,2.0701,1.5302,3,1.0911,True,True,raw,HYDROSHIP-M5-D
shallow/qr_D_m8_shallow_051.png,shallow,0.25,8,232,51,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.6387,0.9895,1.0839,28.6968,222.1287,0.1138,1.0611,0.724,1.4616,1.8184,1.9401,2.0756,3,0.9808,True,True,raw,HYDROSHIP-M5-D
shallow/qr_D_m8_shallow_052.png,shallow,0.25,8,232,52,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.7327,1.0298,0.9785,28.0804,244.1716,0.1192,1.0494,0.7502,1.5291,1.8004,5.0872,3.0493,3,1.0002,True,True,raw,HYDROSHIP-M5-D
shallow/qr_D_m8_shallow_053.png,shallow,0.25,8,232,53,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.6786,1.0923,0.9681,30.876,208.4452,0.1115,0.9677,0.7562,1.3956,1.7677,3.6793,0.7543,3,1.0173,True,True,raw,HYDROSHIP-M5-D
shallow/qr_D_m8_shallow_054.png,shallow,0.25,8,232,54,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.7293,0.9877,1.1138,27.6772,227.3842,0.1252,0.9765,0.7643,1.5736,1.8211,3.7494,2.795,3,1.0766,True,True,raw,HYDROSHIP-M5-D
shallow/qr_D_m8_shallow_055.png,shallow,0.25,8,232,55,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.6965,1.0459,1.0112,30.9433,222.3084,0.1121,1.0521,0.8288,1.4713,1.8343,5.2749,3.5185,3,1.0747,True,True,raw,HYDROSHIP-M5-D
shallow/qr_D_m8_shallow_056.png,shallow,0.25,8,232,56,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.7257,1.0766,1.0624,28.1872,243.0342,0.1239,1.0816,0.7431,1.3912,1.736,0.6725,3.9966,3,1.0139,True,True,raw,HYDROSHIP-M5-D
shallow/qr_D_m8_shallow_057.png,shallow,0.25,8,232,57,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.7018,1.0816,1.1127,27.1876,228.328,0.1244,1.0545,0.7287,1.4647,1.8846,6.1152,5.353,3,1.0963,True,True,raw,HYDROSHIP-M5-D
shallow/qr_D_m8_shallow_058.png,shallow,0.25,8,232,58,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.6369,1.078,0.9937,26.9092,218.8481,0.1208,1.0297,0.7677,1.3839,1.7517,3.0486,4.1391,3,1.0573,True,True,raw,HYDROSHIP-M5-D
shallow/qr_D_m8_shallow_059.png,shallow,0.25,8,232,59,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.7183,0.992,0.9744,28.9142,222.7646,0.1186,0.9469,0.7452,1.3812,1.8234,5.1291,3.2716,3,0.9624,True,True,raw,HYDROSHIP-M5-D
shallow/qr_D_m8_shallow_060.png,shallow,0.25,8,232,60,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.7333,0.9353,1.0029,30.0637,217.5793,0.124,1.0543,0.8041,1.5761,1.8914,5.6628,3.8928,3,1.0803,True,True,raw,HYDROSHIP-M5-D
shallow/qr_D_m8_shallow_061.png,shallow,0.25,8,232,61,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.6398,0.9511,1.1085,29.072,231.2643,0.1165,1.0995,0.819,1.4056,1.7873,2.4502,4.8185,3,0.9631,True,True,raw,HYDROSHIP-M5-D
shallow/qr_D_m8_shallow_062.png,shallow,0.25,8,232,62,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.6662,1.0708,1.0656,27.9422,240.1879,0.1151,1.0665,0.8114,1.5074,1.9062,4.0959,4.7235,3,1.0043,True,True,raw,HYDROSHIP-M5-D
shallow/qr_D_m8_shallow_063.png,shallow,0.25,8,232,63,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.7043,1.0338,1.0167,28.6325,212.9128,0.1215,1.0772,0.8291,1.4139,1.8939,1.5937,3.697,3,0.9611,True,True,raw,HYDROSHIP-M5-D
shallow/qr_D_m8_shallow_064.png,shallow,0.25,8,232,64,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.7163,1.0543,1.1234,28.4667,209.786,0.1283,1.0156,0.7231,1.6164,1.7742,2.6258,0.5938,3,0.9622,True,True,raw,HYDROSHIP-M5-D
shallow/qr_D_m8_shallow_065.png,shallow,0.25,8,232,65,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.694,1.005,1.0721,27.1982,220.9257,0.1171,1.1027,0.8362,1.5464,1.8521,2.2575,2.946,3,0.9919,True,True,raw,HYDROSHIP-M5-D
shallow/qr_D_m8_shallow_066.png,shallow,0.25,8,232,66,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.6679,1.0735,1.0441,29.6271,219.961,0.1111,1.1064,0.7987,1.3911,1.633,1.3629,1.3383,3,1.0125,True,True,raw,HYDROSHIP-M5-D
shallow/qr_D_m8_shallow_067.png,shallow,0.25,8,232,67,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.7237,0.9843,1.0894,28.8433,241.2188,0.1234,0.9852,0.7498,1.5572,1.9144,2.6186,5.8125,3,1.0702,True,True,raw,HYDROSHIP-M5-D
shallow/qr_D_m8_shallow_068.png,shallow,0.25,8,232,68,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.64,0.9598,1.0509,28.598,211.5939,0.1284,0.9448,0.7875,1.4311,1.8891,4.1272,4.1897,3,1.0326,True,True,raw,HYDROSHIP-M5-D
shallow/qr_D_m8_shallow_069.png,shallow,0.25,8,232,69,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.6516,1.0735,1.0919,27.8248,208.5625,0.1261,0.973,0.713,1.5597,1.6959,1.2561,0.3807,3,1.0818,True,True,raw,HYDROSHIP-M5-D
shallow/qr_D_m8_shallow_070.png,shallow,0.25,8,232,70,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.6908,0.9965,1.0913,29.0291,215.0503,0.1109,1.038,0.7273,1.4755,1.8749,5.6634,4.4991,3,1.0602,True,True,raw,HYDROSHIP-M5-D
shallow/qr_D_m8_shallow_071.png,shallow,0.25,8,232,71,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.7079,1.0742,1.0327,30.0046,223.7974,0.1234,1.0469,0.736,1.5009,1.8315,1.3811,1.0889,3,1.0065,True,True,raw,HYDROSHIP-M5-D
shallow/qr_D_m8_shallow_072.png,shallow,0.25,8,232,72,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.7291,1.0473,1.0887,26.9044,238.9664,0.118,0.9959,0.7449,1.4582,1.7535,1.3027,5.6625,3,0.9736,True,True,raw,HYDROSHIP-M5-D
shallow/qr_D_m8_shallow_073.png,shallow,0.25,8,232,73,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.6475,1.0346,0.9772,30.766,243.6842,0.1219,1.0283,0.8254,1.6018,1.8246,0.6849,0.0473,3,0.9595,True,True,raw,HYDROSHIP-M5-D
shallow/qr_D_m8_shallow_074.png,shallow,0.25,8,232,74,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.6352,1.0715,0.9669,27.3854,230.9696,0.1214,0.9901,0.7353,1.3851,1.8084,4.7951,5.304,3,1.0882,True,True,raw,HYDROSHIP-M5-D
shallow/qr_D_m8_shallow_075.png,shallow,0.25,8,232,75,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.7327,1.0432,1.124,27.4359,243.354,0.1165,1.0949,0.8263,1.5573,1.7221,5.7538,3.9378,3,0.9712,True,True,raw,HYDROSHIP-M5-D
shallow/qr_D_m8_shallow_076.png,shallow,0.25,8,232,76,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.6702,0.9353,1.0102,29.912,221.796,0.1194,1.0441,0.7175,1.444,1.8268,4.9976,2.4261,3,1.0481,True,True,raw,HYDROSHIP-M5-D
shallow/qr_D_m8_shallow_077.png,shallow,0.25,8,232,77,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.7032,0.95,1.1048,29.6256,214.8419,0.1203,1.012,0.7136,1.4385,1.6505,2.2445,1.7987,3,1.0545,True,True,raw,HYDROSHIP-M5-D
shallow/qr_D_m8_shallow_078.png,shallow,0.25,8,232,78,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.6367,1.0617,1.0532,27.7823,220.6606,0.111,1.0236,0.76,1.5484,1.6516,2.847,3.0426,3,1.0779,True,True,raw,HYDROSHIP-M5-D
shallow/qr_D_m8_shallow_079.png,shallow,0.25,8,232,79,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.6802,1.0057,1.0934,28.9273,235.368,0.1115,0.9947,0.7468,1.5866,1.6334,0.2716,2.9237,3,1.0048,True,True,raw,HYDROSHIP-M5-D
shallow/qr_D_m8_shallow_080.png,shallow,0.25,8,232,80,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.6719,0.9544,0.9993,28.1241,221.7129,0.1294,0.9878,0.7832,1.586,1.8245,4.5564,3.0258,3,1.071,True,True,raw,HYDROSHIP-M5-D
shallow/qr_D_m8_shallow_081.png,shallow,0.25,8,232,81,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.6597,1.041,1.0041,30.6683,238.9828,0.1134,0.9455,0.8035,1.4691,1.9083,1.2408,0.7082,3,1.039,True,True,raw,HYDROSHIP-M5-D
shallow/qr_D_m8_shallow_082.png,shallow,0.25,8,232,82,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.6779,0.9803,0.9646,30.5684,216.4566,0.1215,1.0219,0.8323,1.4065,1.8812,4.8159,3.706,3,1.0138,True,True,raw,HYDROSHIP-M5-D
shallow/qr_D_m8_shallow_083.png,shallow,0.25,8,232,83,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.6327,0.9659,1.0211,30.1802,244.2618,0.1293,0.9776,0.8188,1.4812,1.721,4.1331,2.0196,3,1.0942,True,True,raw,HYDROSHIP-M5-D
medium/qr_D_m8_medium_000.png,medium,0.55,8,232,0,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.5044,1.0305,1.1671,51.7801,200.0859,0.203,1.7675,1.435,2.0676,2.3994,0.864,2.449,5,1.6568,True,True,raw,HYDROSHIP-M5-D
medium/qr_D_m8_medium_001.png,medium,0.55,8,232,1,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.4732,1.078,1.03,52.8555,203.2604,0.2163,1.7673,1.3959,2.0201,2.4811,5.6326,2.5252,5,1.7471,True,True,raw,HYDROSHIP-M5-D
medium/qr_D_m8_medium_002.png,medium,0.55,8,232,2,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.5044,1.0332,1.0307,56.3827,214.435,0.2016,2.0097,1.5531,2.0514,2.3243,1.7769,1.8032,5,1.6101,False,False,fail,
medium/qr_D_m8_medium_003.png,medium,0.55,8,232,3,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.5204,1.0575,1.0165,50.5851,208.2225,0.204,1.8688,1.3798,2.2652,2.5335,5.7387,0.8834,5,1.776,True,True,raw,HYDROSHIP-M5-D
medium/qr_D_m8_medium_004.png,medium,0.55,8,232,4,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.4742,0.9792,1.0557,56.4002,207.0951,0.227,1.8112,1.4609,2.0938,2.3158,4.2308,1.7955,5,1.7097,True,True,raw,HYDROSHIP-M5-D
medium/qr_D_m8_medium_005.png,medium,0.55,8,232,5,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.5043,1.0697,1.079,57.9206,195.0397,0.221,1.8398,1.5401,2.1784,2.3478,1.2606,4.6258,5,1.6799,False,True,cv2_fallback,HYDROSHIP-M5-D
medium/qr_D_m8_medium_006.png,medium,0.55,8,232,6,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.4862,1.0989,1.0452,51.4431,202.0147,0.2257,1.7871,1.4297,2.1239,2.3993,2.2796,1.2169,5,1.5505,True,True,raw,HYDROSHIP-M5-D
medium/qr_D_m8_medium_007.png,medium,0.55,8,232,7,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.4592,1.0472,1.111,56.4235,188.96,0.2222,1.9306,1.349,2.0639,2.3745,2.2419,1.3191,5,1.6138,False,True,cv2_fallback,HYDROSHIP-M5-D
medium/qr_D_m8_medium_008.png,medium,0.55,8,232,8,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.4612,1.1067,1.0605,53.2081,197.0745,0.2147,1.7659,1.3516,2.0701,2.6363,0.443,6.0782,5,1.7077,True,True,raw,HYDROSHIP-M5-D
medium/qr_D_m8_medium_009.png,medium,0.55,8,232,9,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.5164,1.1024,1.1421,58.2951,187.5254,0.1989,1.8985,1.4501,2.1314,2.5889,3.7534,4.8126,5,1.5917,True,True,raw,HYDROSHIP-M5-D
medium/qr_D_m8_medium_010.png,medium,0.55,8,232,10,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.5191,1.0322,1.032,54.9087,211.6961,0.2305,1.8804,1.5543,1.9678,2.6047,4.7466,0.8646,5,1.7214,True,True,raw,HYDROSHIP-M5-D
medium/qr_D_m8_medium_011.png,medium,0.55,8,232,11,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.505,1.1034,1.0653,51.6751,186.7035,0.2231,1.7475,1.362,1.9756,2.5957,4.1389,0.0426,5,1.5828,True,True,raw,HYDROSHIP-M5-D
medium/qr_D_m8_medium_012.png,medium,0.55,8,232,12,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.4593,0.9726,1.065,52.0476,204.1713,0.2212,1.8051,1.547,2.1011,2.3136,0.2116,5.1892,5,1.6022,True,True,raw,HYDROSHIP-M5-D
medium/qr_D_m8_medium_013.png,medium,0.55,8,232,13,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.4706,0.9482,1.0186,53.8762,198.9129,0.2095,1.7927,1.4709,1.9462,2.6401,0.9855,5.4766,5,1.5247,True,True,raw,HYDROSHIP-M5-D
medium/qr_D_m8_medium_014.png,medium,0.55,8,232,14,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.4571,0.958,1.0728,50.4845,204.0056,0.2201,1.9742,1.5137,2.166,2.6238,2.5765,2.6402,5,1.5279,True,True,raw,HYDROSHIP-M5-D
medium/qr_D_m8_medium_015.png,medium,0.55,8,232,15,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.4877,0.9803,1.0974,52.4489,198.6315,0.2038,1.7786,1.3777,2.2429,2.2726,2.1918,3.3971,5,1.5282,True,True,raw,HYDROSHIP-M5-D
medium/qr_D_m8_medium_016.png,medium,0.55,8,232,16,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.4894,1.1009,1.1562,50.9684,186.1956,0.2313,1.8508,1.4558,2.1856,2.4912,0.9845,1.191,5,1.6418,False,True,cv2_fallback,HYDROSHIP-M5-D
medium/qr_D_m8_medium_017.png,medium,0.55,8,232,17,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.5081,1.0946,1.043,50.7233,211.7542,0.2027,2.0396,1.4409,2.1269,2.5303,6.0319,2.2644,5,1.6168,True,True,raw,HYDROSHIP-M5-D
medium/qr_D_m8_medium_018.png,medium,0.55,8,232,18,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.5137,1.0443,1.0333,53.9363,196.9093,0.2111,1.7695,1.3786,2.0895,2.3004,1.2882,1.066,5,1.5702,True,True,raw,HYDROSHIP-M5-D
medium/qr_D_m8_medium_019.png,medium,0.55,8,232,19,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.4835,0.9936,1.0452,50.3289,208.236,0.2198,1.7775,1.5096,1.9973,2.5605,0.3972,5.0611,5,1.5287,True,True,raw,HYDROSHIP-M5-D
medium/qr_D_m8_medium_020.png,medium,0.55,8,232,20,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.4674,1.0025,1.079,54.0867,204.7508,0.2093,1.7715,1.5194,2.2485,2.3162,0.3006,3.5957,5,1.6566,True,True,raw,HYDROSHIP-M5-D
medium/qr_D_m8_medium_021.png,medium,0.55,8,232,21,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.5073,0.9745,1.1431,52.6715,190.6458,0.2039,1.7687,1.3744,2.2452,2.426,3.1399,0.2859,5,1.6142,True,True,raw,HYDROSHIP-M5-D
medium/qr_D_m8_medium_022.png,medium,0.55,8,232,22,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.4979,1.0084,1.1647,57.1896,205.5974,0.2051,1.9577,1.35,1.962,2.502,2.9712,0.735,5,1.6589,True,True,raw,HYDROSHIP-M5-D
medium/qr_D_m8_medium_023.png,medium,0.55,8,232,23,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.4717,1.088,1.1441,55.8226,202.9109,0.2258,1.7843,1.5331,2.109,2.5472,0.818,2.3014,5,1.6085,True,True,raw,HYDROSHIP-M5-D
medium/qr_D_m8_medium_024.png,medium,0.55,8,232,24,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.5132,1.1056,1.1437,56.4815,205.0768,0.225,1.9826,1.5131,1.9644,2.6301,2.2823,1.0163,5,1.6831,False,True,cv2_fallback,HYDROSHIP-M5-D
medium/qr_D_m8_medium_025.png,medium,0.55,8,232,25,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.4726,1.0094,1.0852,58.2297,201.0342,0.2232,1.7781,1.3565,2.2321,2.5482,5.0372,4.0345,5,1.7012,True,True,raw,HYDROSHIP-M5-D
medium/qr_D_m8_medium_026.png,medium,0.55,8,232,26,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.5147,1.0522,1.1649,56.3302,187.7675,0.2302,1.9193,1.4923,2.1075,2.3208,4.2319,3.9539,5,1.6424,False,True,cv2_fallback,HYDROSHIP-M5-D
medium/qr_D_m8_medium_027.png,medium,0.55,8,232,27,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.5268,0.9779,1.1602,52.0033,213.8116,0.229,1.752,1.3783,2.0929,2.4108,3.222,4.7682,5,1.7575,True,True,raw,HYDROSHIP-M5-D
medium/qr_D_m8_medium_028.png,medium,0.55,8,232,28,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.4675,1.0279,1.074,50.7554,215.6397,0.216,1.9218,1.4949,1.9638,2.4647,4.406,4.324,5,1.5753,True,True,raw,HYDROSHIP-M5-D
medium/qr_D_m8_medium_029.png,medium,0.55,8,232,29,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.4763,1.0416,1.0127,55.2391,208.6873,0.2246,1.9555,1.4078,2.076,2.4279,3.4738,5.1697,5,1.7356,True,True,raw,HYDROSHIP-M5-D
medium/qr_D_m8_medium_030.png,medium,0.55,8,232,30,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.5101,0.9559,1.0704,53.3725,190.5683,0.2036,1.8738,1.482,2.2604,2.3401,3.2753,1.663,5,1.6601,True,True,raw,HYDROSHIP-M5-D
medium/qr_D_m8_medium_031.png,medium,0.55,8,232,31,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.4702,0.9674,1.1749,54.6989,190.7322,0.204,1.9232,1.5677,2.0077,2.5891,3.3072,4.3383,5,1.5307,True,True,raw,HYDROSHIP-M5-D
medium/qr_D_m8_medium_032.png,medium,0.55,8,232,32,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.4885,1.1001,1.0732,54.0975,192.5943,0.2111,1.7691,1.4976,1.9323,2.6607,0.6443,1.1689,5,1.7023,True,True,raw,HYDROSHIP-M5-D
medium/qr_D_m8_medium_033.png,medium,0.55,8,232,33,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.5081,0.9862,1.0393,58.3771,212.8236,0.2142,1.9611,1.3563,2.1416,2.4951,0.6743,4.0714,5,1.6464,True,True,raw,HYDROSHIP-M5-D
medium/qr_D_m8_medium_034.png,medium,0.55,8,232,34,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.5152,1.0313,1.0575,56.28,203.402,0.2237,2.039,1.388,2.1147,2.4551,6.0048,3.403,5,1.6799,True,True,raw,HYDROSHIP-M5-D
medium/qr_D_m8_medium_035.png,medium,0.55,8,232,35,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.512,1.0613,1.0681,58.2727,198.9336,0.2027,1.7605,1.4894,2.0033,2.3546,0.3777,0.4644,5,1.5768,True,True,raw,HYDROSHIP-M5-D
medium/qr_D_m8_medium_036.png,medium,0.55,8,232,36,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.5146,0.9627,1.1713,52.9312,187.2474,0.2284,1.9216,1.4088,2.1382,2.3037,2.7384,3.7832,5,1.7535,True,True,raw,HYDROSHIP-M5-D
medium/qr_D_m8_medium_037.png,medium,0.55,8,232,37,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.4949,1.0168,1.0799,57.0993,185.5821,0.2325,2.0027,1.4518,2.1818,2.5831,0.7135,0.7974,5,1.6449,False,False,fail,
medium/qr_D_m8_medium_038.png,medium,0.55,8,232,38,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.4916,1.0563,1.1388,50.3268,192.2016,0.2293,1.8411,1.453,2.0249,2.5851,5.9425,1.435,5,1.7646,True,True,raw,HYDROSHIP-M5-D
medium/qr_D_m8_medium_039.png,medium,0.55,8,232,39,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.501,0.956,1.0631,58.4916,186.6966,0.2042,1.9594,1.4924,2.1859,2.4891,2.9307,1.7576,5,1.6419,True,True,raw,HYDROSHIP-M5-D
medium/qr_D_m8_medium_040.png,medium,0.55,8,232,40,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.4879,0.9875,1.1271,55.5817,210.1426,0.2024,2.0232,1.5764,1.9891,2.3789,1.3447,4.2939,5,1.7492,True,True,raw,HYDROSHIP-M5-D
medium/qr_D_m8_medium_041.png,medium,0.55,8,232,41,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.5121,1.1035,1.0647,55.3253,201.8056,0.2032,1.8197,1.4146,2.084,2.3253,1.5514,4.5149,5,1.5518,False,True,cv2_fallback,HYDROSHIP-M5-D
medium/qr_D_m8_medium_042.png,medium,0.55,8,232,42,D,HYDROSHIP-M5-D,backscatter|blur|color|ripple,0.4725,1.0245,1.1296,54.8167,201.4687,0.2004,1.9234,1.4901,2.1529,2.6195,3.9333,3.0022,5,1.7179,False,True,clahe,HYDROSHIP-M5-D
